Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Garrett Ahern,Grand Canyon,Mountain West,P,Jr.,52.1,249.0,4.63,127.0,9.88,19.5,9.6,2.35
Cam Cunnings,Grand Canyon,Mountain West,P,Sr.,21.1,109.0,4.7,125.0,9.25,19.9,10.7,2.2
Billy Gregory,Grand Canyon,Mountain West,P,So.,27.0,144.0,5.62,105.0,9.78,20.1,10.4,3.55
JT Guerrero,Grand Canyon,Mountain West,P,Jr.,28.4,137.0,4.94,119.0,7.82,19.2,11.3,2.27
Elijah Higginbottom,Grand Canyon,Mountain West,P,Sr.,50.0,223.0,4.05,145.0,11.57,19.6,8.0,2.04
Chance Key,Grand Canyon,Mountain West,P,Sr.,51.0,253.0,5.43,108.0,5.1,16.5,11.4,2.72
Jacob Limas,Grand Canyon,Mountain West,P,Sr.,38.1,176.0,4.74,124.0,9.86,19.8,9.9,2.64
Gunnar Penzkover,Grand Canyon,Mountain West,P,So.,30.1,148.0,5.42,108.0,9.03,18.7,9.7,3.51
Nicholas Robb,Grand Canyon,Mountain West,P,Jr.,62.3,287.0,4.7,125.0,7.69,15.7,8.0,2.41
Jace Smith,Grand Canyon,Mountain West,P,Sr.,14.6,71.0,4.32,136.0,8.39,19.5,11.1,1.45
Ty Bayer,Kennesaw St.,CUSA,P,So.,53.2,254.0,4.76,124.0,7.64,19.8,12.2,2.03
Logan Brock,Kennesaw St.,CUSA,P,So.,31.1,148.0,5.28,111.0,8.6,18.9,10.3,3.22
Harry Cain,Kennesaw St.,CUSA,P,Sr.,39.8,181.0,5.46,108.0,12.11,22.5,10.4,4.3
JT Gibson,Kennesaw St.,CUSA,P,Jr.,10.0,61.0,5.51,107.0,6.8,20.1,13.3,2.32
Ryan Gold,Kennesaw St.,CUSA,P,Jr.,52.2,241.0,5.1,115.0,10.62,21.6,11.0,3.3
Nate Helman,Kennesaw St.,CUSA,P,Jr.,20.2,97.0,4.78,123.0,9.66,20.8,11.2,2.42
Charlie Jones,Kennesaw St.,CUSA,P,Sr.,13.0,65.0,5.2,113.0,8.7,20.4,11.7,2.74
Ethan Osada,Kennesaw St.,CUSA,P,So.,17.2,91.0,5.06,116.0,9.22,20.7,11.5,2.47
Daniel Powell,Kennesaw St.,CUSA,P,Jr.,38.3,172.0,5.24,112.0,7.9,20.0,12.1,3.19
Ryan Renfroe,Kennesaw St.,CUSA,P,Jr.,25.8,131.0,5.35,110.0,7.55,21.2,13.6,2.57
Cooper Williams,Kennesaw St.,CUSA,P,Jr.,20.0,89.0,4.89,120.0,9.61,20.8,11.2,2.84
Robbie Boykin,Presbyterian,Big South,P,Sr.,32.4,159.0,5.42,108.0,6.04,16.3,10.2,3.08
JJ Harrell,Presbyterian,Big South,P,So.,25.1,135.0,5.5,107.0,6.96,19.4,12.4,2.75
Mason McDaniel,Presbyterian,Big South,P,Sr.,27.9,139.0,7.0,84.0,6.4,16.5,10.1,5.41
Tristan McGregor,Presbyterian,Big South,P,Jr.,46.2,229.0,5.21,113.0,9.36,19.8,10.4,2.94
Kyle Mueller,Presbyterian,Big South,P,Sr.,33.1,167.0,5.03,117.0,9.02,18.4,9.3,2.76
Carter Payne,Presbyterian,Big South,P,So.,29.0,149.0,4.7,125.0,7.55,18.3,10.8,1.97
Tyrell Williams,Presbyterian,Big South,P,So.,55.2,249.0,4.56,129.0,6.95,17.6,10.7,1.98
Kaden Alberghini,Seattle U,WCC,P,Sr.,27.6,135.0,5.15,114.0,5.43,16.6,11.2,2.48
Luke Alwood,Seattle U,WCC,P,Sr.,38.9,196.0,5.57,106.0,0.84,17.0,16.1,1.57
Patrick Galvin,Seattle U,WCC,P,So.,22.1,119.0,5.39,109.0,7.75,19.2,11.4,2.57
Micah Hagler,Seattle U,WCC,P,Jr.,59.0,266.0,4.38,134.0,8.99,17.1,8.1,2.14
Issac Hallam,Seattle U,WCC,P,So.,36.0,190.0,5.35,110.0,9.6,20.4,10.8,2.87
Blake Smith,Seattle U,WCC,P,Sr.,64.8,305.0,4.32,136.0,8.63,16.7,8.1,1.75
Jayden Brown,Ark.-Pine Bluff,SWAC,P,Jr.,12.4,74.0,7.47,79.0,5.12,17.2,12.0,4.57
Kenney Fabian,Ark.-Pine Bluff,SWAC,P,Sr.,84.1,379.0,4.78,123.0,9.25,17.9,8.6,2.63
Brendan Hamlin,Ark.-Pine Bluff,SWAC,P,Sr.,55.2,281.0,5.42,108.0,3.69,15.6,11.9,2.26
Ryan Lamar,Ark.-Pine Bluff,SWAC,P,Sr.,12.1,61.0,4.82,122.0,8.73,21.7,12.9,2.17
Emerson Lott,Ark.-Pine Bluff,SWAC,P,Jr.,40.1,197.0,5.11,115.0,6.21,19.0,12.8,1.89
Major Spence,Ark.-Pine Bluff,SWAC,P,So.,34.1,170.0,4.95,119.0,5.28,16.6,11.3,1.95
Brandon Adams,North Florida,ASUN,P,Sr.,14.0,69.0,4.82,122.0,12.53,23.2,10.6,2.86
Jackson Bellhorn,North Florida,ASUN,P,So.,22.2,110.0,5.17,114.0,9.11,18.7,9.6,2.97
Kai Etwaru,North Florida,ASUN,P,Sr.,53.2,239.0,3.98,148.0,9.62,21.0,11.4,1.11
Ryan Furey,North Florida,ASUN,P,Sr.,28.2,149.0,5.76,102.0,6.08,17.7,11.6,3.05
Clay Hendry,North Florida,ASUN,P,Sr.,59.2,254.0,4.22,139.0,12.7,22.5,9.8,2.43
Trevor Nikolis,North Florida,ASUN,P,So.,19.2,92.0,4.97,118.0,9.4,19.8,10.4,2.81
Will Ross,North Florida,ASUN,P,Jr.,45.2,204.0,4.84,121.0,7.26,16.6,9.3,2.58
Zane Starling,North Florida,ASUN,P,Jr.,20.6,104.0,4.72,125.0,9.05,21.0,12.0,2.21
Ed Wagner,North Florida,ASUN,P,Sr.,16.1,81.0,5.05,116.0,8.33,20.0,11.7,2.53
Carter White,North Florida,ASUN,P,So.,57.2,249.0,4.33,136.0,8.7,19.3,10.6,1.83
Jordan Bush,UIW,Southland,P,So.,25.1,131.0,5.21,113.0,8.8,19.7,10.9,2.78
EJ Garcia,UIW,Southland,P,Sr.,41.6,198.0,5.3,111.0,7.59,15.3,7.8,3.34
Ryan Martinez,UIW,Southland,P,Sr.,55.8,262.0,5.08,116.0,7.99,17.0,9.0,2.86
Gus McKay,UIW,Southland,P,Sr.,48.2,253.0,5.85,101.0,3.76,16.3,12.6,2.44
Braelin Pillot,UIW,Southland,P,Sr.,20.0,115.0,5.88,100.0,5.36,18.9,13.5,2.6
Bruno Robles,UIW,Southland,P,So.,23.0,122.0,4.95,119.0,8.66,19.1,10.4,2.24
Max Bianchini,USC Upstate,Big South,P,Jr.,50.0,225.0,4.53,130.0,7.97,19.0,11.1,2.11
Tyler Davis,USC Upstate,Big South,P,So.,26.9,126.0,4.66,126.0,11.51,24.1,12.6,2.57
Reece Hemmerling,USC Upstate,Big South,P,Sr.,16.2,80.0,5.74,102.0,8.7,19.8,11.1,3.67
Max Kaplan,USC Upstate,Big South,P,So.,42.1,197.0,5.3,111.0,10.76,21.2,10.4,3.58
Cayden Mackey,USC Upstate,Big South,P,So.,18.0,93.0,7.18,82.0,7.79,19.4,11.6,5.53
Juan Reyes,USC Upstate,Big South,P,Sr.,27.2,140.0,4.82,122.0,8.57,19.0,10.4,1.92
Chris Torres,USC Upstate,Big South,P,Jr.,57.8,263.0,4.69,125.0,8.97,17.8,8.8,2.65
Zane Brown,Belmont,MVC,P,Jr.,58.2,273.0,5.26,112.0,9.33,19.0,9.7,3.29
Krish Gandhi,Belmont,MVC,P,So.,16.0,88.0,4.91,120.0,8.6,18.8,10.2,2.15
Zach Hernandez,Belmont,MVC,P,Jr.,12.8,82.0,7.69,76.0,3.36,19.6,16.2,3.8
Sam Heyman,Belmont,MVC,P,Sr.,60.0,283.0,5.0,118.0,6.29,16.2,9.9,2.47
Cole Kenyon,Belmont,MVC,P,Fr.,28.0,145.0,4.32,136.0,7.42,18.3,10.9,1.32
Owen Marsh,Belmont,MVC,P,Sr.,27.6,139.0,5.53,106.0,5.56,18.9,13.4,2.81
Lake Morris,Belmont,MVC,P,So.,30.1,169.0,6.04,97.0,5.15,17.7,12.5,3.03
Andrew Perry,Belmont,MVC,P,So.,46.2,195.0,5.0,118.0,12.82,22.3,9.5,3.85
Jake Timbes,Belmont,MVC,P,Sr.,32.9,153.0,5.66,104.0,7.38,18.3,10.9,3.88
Jonathon Van Ness,Belmont,MVC,P,So.,23.0,128.0,5.46,108.0,8.69,20.7,12.1,2.8
Matthew Molina,A&M-Corpus Christi,Southland,P,Jr.,19.2,102.0,5.72,103.0,9.95,21.3,11.4,3.53
Bryson Shea,A&M-Corpus Christi,Southland,P,So.,54.1,237.0,4.69,125.0,11.26,20.2,8.9,3.02
Luke Singleton,A&M-Corpus Christi,Southland,P,Sr.,32.0,167.0,5.31,111.0,8.1,18.7,10.6,2.85
Easten Smith,A&M-Corpus Christi,Southland,P,Sr.,16.2,72.0,4.77,123.0,9.93,20.8,10.9,2.67
Preston Watkins,A&M-Corpus Christi,Southland,P,Jr.,23.2,111.0,4.47,132.0,7.79,18.8,11.0,1.71
Collin Bosley-Smith,Lipscomb,ASUN,P,Sr.,30.1,138.0,4.41,133.0,9.38,22.8,13.4,1.85
Cameron Guise,Lipscomb,ASUN,P,So.,23.0,112.0,4.86,121.0,9.75,19.8,10.1,2.63
Kaleb Kantola,Lipscomb,ASUN,P,Sr.,18.5,91.0,5.15,114.0,7.72,21.2,13.4,2.48
Ryan Kutz,Lipscomb,ASUN,P,Sr.,30.4,144.0,6.18,95.0,6.54,16.7,10.1,3.95
Tanner Lyne,Lipscomb,ASUN,P,Jr.,30.6,153.0,6.09,97.0,7.57,18.0,10.4,4.18
Brady Miller,Lipscomb,ASUN,P,So.,75.2,346.0,4.59,128.0,9.67,19.1,9.5,2.37
Cole O'Brien,Lipscomb,ASUN,P,Sr.,63.0,287.0,4.29,137.0,7.69,19.0,11.3,1.45
Jake Poindexter,Lipscomb,ASUN,P,Sr.,43.9,205.0,4.9,120.0,8.61,18.3,9.7,2.64
Brock Puckett,Lipscomb,ASUN,P,Sr.,21.2,100.0,4.33,136.0,9.94,22.1,12.2,1.69
Adam Switalski,Lipscomb,ASUN,P,Jr.,29.1,134.0,4.45,132.0,7.84,19.1,11.3,1.73
Jace Trautner,Lipscomb,ASUN,P,Sr.,16.0,87.0,5.53,106.0,8.43,18.7,10.3,2.99
Logan Baisley,FGCU,ASUN,P,So.,29.1,128.0,4.36,135.0,10.51,20.2,9.7,2.19
Evan Dempsey,FGCU,ASUN,P,Jr.,68.2,288.0,3.65,161.0,13.76,22.8,9.0,1.58
Chris Diaz,FGCU,ASUN,P,So.,49.7,215.0,4.49,131.0,13.75,22.4,8.7,3.21
Levent Eldem,FGCU,ASUN,P,Sr.,14.0,78.0,7.03,84.0,6.97,18.6,11.7,4.83
Ethan Mattison,FGCU,ASUN,P,So.,20.0,95.0,5.12,115.0,7.58,18.3,10.7,2.78
Ashton Pocol,FGCU,ASUN,P,Jr.,36.0,162.0,4.47,132.0,13.59,24.1,10.5,2.85
Hunter Possehl,FGCU,ASUN,P,Jr.,19.2,100.0,5.15,114.0,9.51,20.6,11.0,2.76
Preston Rogers,FGCU,ASUN,P,So.,32.1,150.0,4.15,142.0,9.41,18.9,9.5,1.63
Ryan Rushing,FGCU,ASUN,P,Jr.,11.7,64.0,4.95,119.0,7.35,20.2,12.9,1.74
Jordan Vera,FGCU,ASUN,P,Jr.,32.4,159.0,5.07,116.0,8.36,17.7,9.3,2.8
George Albrecht,Utah Valley,WAC,P,Sr.,13.2,67.0,5.8,101.0,9.95,20.0,10.1,3.95
Jacob Beltran,Utah Valley,WAC,P,Sr.,16.5,82.0,5.91,99.0,6.09,16.9,10.8,3.69
Bradley Gilbert,Utah Valley,WAC,P,So.,18.0,90.0,5.15,114.0,8.36,19.5,11.1,2.83
Jacob Heppner,Utah Valley,WAC,P,Jr.,60.2,283.0,4.58,128.0,11.37,20.8,9.4,2.75
Ray Hernandez,Utah Valley,WAC,P,Sr.,22.0,101.0,4.02,146.0,9.29,18.8,9.5,1.29
Colton Kennedy,Utah Valley,WAC,P,Sr.,43.5,203.0,5.74,102.0,9.2,20.6,11.4,4.19
Luke Kimmel,Utah Valley,WAC,P,Jr.,12.8,71.0,5.73,103.0,9.52,19.9,10.3,3.44
Cooper Littledike,Utah Valley,WAC,P,Sr.,31.2,138.0,3.97,148.0,10.62,20.6,10.0,1.51
Garrett Miller,Utah Valley,WAC,P,Jr.,21.0,107.0,5.45,108.0,9.77,20.5,10.7,3.46
Aaron Rice,Utah Valley,WAC,P,Sr.,25.4,130.0,5.46,108.0,5.21,16.1,10.9,2.51
Landon Zaborowski,Utah Valley,WAC,P,So.,24.1,130.0,4.78,123.0,9.12,20.7,11.5,1.88
Justin Battle,North Ala.,ASUN,P,Sr.,19.9,89.0,4.46,132.0,7.98,19.3,11.3,1.83
Hunter Bell,North Ala.,ASUN,P,Sr.,37.4,186.0,5.5,107.0,6.56,17.2,10.6,2.78
Carlos Carmona,North Ala.,ASUN,P,Sr.,13.0,55.0,4.66,126.0,8.0,19.8,11.8,2.32
Luke Davenport,North Ala.,ASUN,P,So.,35.1,158.0,4.47,132.0,9.1,21.1,12.0,2.01
Gavin Oswald,North Ala.,ASUN,P,Sr.,27.0,127.0,4.36,135.0,8.98,20.7,11.7,1.59
Tripp Patterson,North Ala.,ASUN,P,So.,85.0,373.0,5.04,117.0,7.64,16.9,9.2,3.0
John Allen Stogner,North Ala.,ASUN,P,Sr.,25.2,124.0,5.73,103.0,5.84,18.0,12.2,3.35
Sawyer Toney,North Ala.,ASUN,P,Sr.,26.1,124.0,4.44,132.0,8.77,20.1,11.4,1.61
Reese Young,North Ala.,ASUN,P,So.,49.2,224.0,4.45,132.0,7.87,19.2,11.3,1.7
Luis Becerra,California Baptist,WAC,P,Sr.,18.4,90.0,5.4,109.0,8.91,19.4,10.5,3.25
Sam Burgess,California Baptist,WAC,P,So.,15.0,69.0,5.09,116.0,9.02,19.5,10.5,3.05
Cole Hansen,California Baptist,WAC,P,Fr.,65.7,282.0,4.58,128.0,10.83,19.1,8.2,2.9
Cody New,California Baptist,WAC,P,Jr.,64.5,297.0,4.58,128.0,11.25,22.2,11.0,2.23
Julian Orozco,California Baptist,WAC,P,Sr.,38.1,184.0,5.16,114.0,8.81,21.2,12.4,2.5
Ryne Palmer,California Baptist,WAC,P,Sr.,12.6,70.0,6.99,84.0,7.2,19.6,12.4,4.35
Andrew Rudd,California Baptist,WAC,P,Jr.,67.1,278.0,4.05,145.0,12.14,20.0,7.8,2.31
Noah Smith,California Baptist,WAC,P,Jr.,19.0,94.0,4.69,125.0,8.8,20.4,11.6,2.01
Cameron Teper,California Baptist,WAC,P,Jr.,41.1,191.0,4.56,129.0,9.34,19.9,10.5,2.32
Niko Urquidi,California Baptist,WAC,P,Jr.,31.1,154.0,4.64,127.0,9.83,20.3,10.5,2.27
Brady Coe,Abilene Christian,WAC,P,So.,27.0,130.0,4.6,128.0,9.51,20.1,10.6,2.18
Aidan Coleman,Abilene Christian,WAC,P,Jr.,40.4,193.0,6.14,96.0,9.18,19.0,9.9,4.69
Noah Galvan,Abilene Christian,WAC,P,Sr.,11.1,56.0,5.38,109.0,9.19,20.0,10.9,3.02
OJ Gonzalez,Abilene Christian,WAC,P,So.,13.1,62.0,5.58,105.0,8.94,20.0,11.1,3.73
Caden Greanead,Abilene Christian,WAC,P,Sr.,32.8,154.0,5.03,117.0,9.06,20.7,11.7,3.01
David Jeon,Abilene Christian,WAC,P,Sr.,11.1,57.0,5.15,114.0,11.11,21.4,10.3,2.93
Brett Lanman,Abilene Christian,WAC,P,Jr.,72.0,321.0,4.5,131.0,12.55,23.0,10.4,2.79
Cade McGarrh,Abilene Christian,WAC,P,Sr.,56.6,257.0,5.16,114.0,10.3,20.0,9.7,3.52
Blaine Palmer,Abilene Christian,WAC,P,Sr.,21.7,111.0,5.98,98.0,9.42,21.1,11.7,4.11
Raymond Clark,Alabama A&M,SWAC,P,Jr.,49.0,265.0,5.8,101.0,2.55,17.3,14.8,2.39
Bryce Dolce,Alabama A&M,SWAC,P,Sr.,26.0,143.0,4.79,123.0,6.77,19.7,13.0,1.07
Nick Espinola,Alabama A&M,SWAC,P,Sr.,49.0,289.0,6.98,84.0,3.0,15.4,12.4,3.5
Evan Hurlburt,Alabama A&M,SWAC,P,Sr.,26.3,137.0,5.73,103.0,6.36,17.0,10.6,2.55
Charles Morris,Alabama A&M,SWAC,P,So.,27.1,127.0,5.49,107.0,8.66,18.5,9.8,3.73
Jordan Nolley,Alabama A&M,SWAC,P,So.,36.1,213.0,6.21,95.0,3.35,16.1,12.7,2.47
Avery Seaton,Alabama A&M,SWAC,P,Sr.,31.3,177.0,5.92,99.0,3.27,15.1,11.8,2.37
Jorhan LaBoy,Alabama St.,SWAC,P,Sr.,85.3,384.0,4.34,135.0,10.35,19.0,8.6,2.34
Jacob Loeffler,Alabama St.,SWAC,P,So.,14.0,78.0,5.6,105.0,7.4,18.9,11.5,2.95
Esaid Peña,Alabama St.,SWAC,P,Sr.,71.1,326.0,4.26,138.0,9.34,19.2,9.9,1.78
Trey Power,Alabama St.,SWAC,P,So.,50.2,236.0,5.01,117.0,6.46,17.7,11.2,2.57
Caleb Sanders,Alabama St.,SWAC,P,Sr.,41.2,199.0,4.88,120.0,7.79,18.5,10.7,2.54
Zane Adams,Alabama,SEC,P,Jr.,62.0,282.0,4.61,128.0,9.85,19.8,10.0,2.73
Bobby Alcock,Alabama,SEC,P,Sr.,47.2,208.0,4.39,134.0,13.12,24.8,11.7,2.58
Hagan Banks,Alabama,SEC,P,Sr.,22.0,90.0,5.01,117.0,11.72,21.8,10.1,3.84
JT Blackwood,Alabama,SEC,P,Sr.,35.2,157.0,4.74,124.0,10.93,19.8,8.9,2.96
Ashton Crowther,Alabama,SEC,P,Jr.,36.6,171.0,4.77,123.0,7.83,18.3,10.5,2.18
Tyler Fay,Alabama,SEC,P,Jr.,45.8,210.0,4.99,118.0,10.5,19.3,8.8,3.19
Matthew Heiberger,Alabama,SEC,P,Jr.,28.8,132.0,4.27,138.0,11.08,20.8,9.7,1.95
Kaden Humphrey,Alabama,SEC,P,Sr.,32.3,155.0,4.23,139.0,13.19,25.0,11.8,1.94
Austin Morris,Alabama,SEC,P,Jr.,21.9,99.0,4.77,123.0,9.65,20.3,10.7,2.5
Owen Sarna,Alabama,SEC,P,Jr.,56.8,264.0,4.25,138.0,9.81,19.1,9.3,1.96
Evan Steckmesser,Alabama,SEC,P,Sr.,46.8,205.0,4.34,135.0,13.64,21.7,8.0,2.94
Brendan Conner,UAB,American,P,So.,50.1,210.0,4.65,126.0,9.99,19.1,9.1,2.73
Tyler Haines,UAB,American,P,Sr.,17.2,75.0,5.81,101.0,9.04,19.8,10.8,4.34
Justin Hicks,UAB,American,P,So.,16.1,80.0,5.14,114.0,9.26,19.9,10.6,2.93
Chase Ingram,UAB,American,P,Sr.,42.8,197.0,5.29,111.0,9.16,16.8,7.7,3.78
Ryan Olson,UAB,American,P,Sr.,24.2,104.0,5.13,115.0,10.81,21.1,10.3,3.73
Braxton Shelton,UAB,American,P,Sr.,51.4,240.0,5.58,105.0,6.24,16.4,10.1,3.52
Isaac Warrick,UAB,American,P,Jr.,29.2,145.0,5.34,110.0,6.55,17.8,11.3,2.69
Dylan Banner,UAlbany,America East,P,Sr.,65.8,282.0,4.35,135.0,10.88,19.1,8.2,2.44
Alex Enea,UAlbany,America East,P,So.,34.2,172.0,6.08,97.0,8.28,18.8,10.5,4.09
Mark Gajowski,UAlbany,America East,P,So.,39.0,198.0,4.57,129.0,7.23,17.7,10.4,1.81
Tyler Kneller,UAlbany,America East,P,So.,42.1,218.0,5.49,107.0,6.9,17.7,10.8,2.92
Matthew Mariano,UAlbany,America East,P,Sr.,53.6,257.0,4.86,121.0,8.6,18.5,9.9,2.64
Christian Mello,UAlbany,America East,P,So.,17.2,102.0,5.96,99.0,7.38,19.6,12.2,3.05
Ethan Nardacci,UAlbany,America East,P,So.,38.0,202.0,5.26,112.0,7.88,18.5,10.6,2.54
Ryan Pittz,UAlbany,America East,P,Jr.,20.5,106.0,5.83,101.0,4.5,15.7,11.2,2.94
Hunter Bell,Alcorn,SWAC,P,Jr.,37.4,186.0,5.5,107.0,6.56,17.2,10.6,2.78
Kanious Davis,Alcorn,SWAC,P,So.,51.2,300.0,6.29,93.0,3.79,18.5,14.7,2.84
Myles Dews,Alcorn,SWAC,P,Sr.,28.7,174.0,6.27,94.0,-0.1,14.4,14.5,1.77
Hayden Konkler,Alcorn,SWAC,P,Sr.,29.1,172.0,5.3,111.0,1.35,14.2,12.8,1.06
Conner Barozzino,App State,Sun Belt,P,So.,31.1,147.0,5.8,101.0,10.36,20.2,9.9,4.38
Jake Beaty,App State,Sun Belt,P,Sr.,20.5,102.0,5.68,104.0,4.96,17.6,12.7,2.98
Liam Best,App State,Sun Belt,P,Sr.,40.1,196.0,4.58,128.0,10.55,22.3,11.7,2.23
Calvert Clark,App State,Sun Belt,P,Jr.,24.2,119.0,5.31,111.0,5.76,17.2,11.4,2.56
Nick Dirito,App State,Sun Belt,P,Jr.,39.7,189.0,5.15,114.0,7.15,18.4,11.2,2.72
Everette Harris,App State,Sun Belt,P,Sr.,32.6,167.0,5.88,100.0,3.15,16.2,13.0,2.52
Caleb Marks,App State,Sun Belt,P,Sr.,29.2,135.0,5.4,109.0,9.25,19.1,9.8,3.79
Carter Stanford,App State,Sun Belt,P,Sr.,10.0,49.0,4.48,131.0,9.31,21.3,12.0,1.74
Max Tramontana,App State,Sun Belt,P,Jr.,16.9,85.0,7.18,82.0,8.21,19.8,11.6,5.83
Reyn Watson,App State,Sun Belt,P,Sr.,15.0,75.0,5.3,111.0,9.4,20.9,11.5,3.2
Jaden Alba,Arizona St.,Big 12,P,Jr.,40.1,185.0,4.59,128.0,11.3,21.6,10.3,2.66
Nick Anello,Arizona St.,Big 12,P,Jr.,19.1,87.0,4.37,135.0,9.36,20.8,11.4,1.92
Easton Barrett,Arizona St.,Big 12,P,So.,39.2,188.0,4.65,126.0,8.79,20.7,11.9,2.11
Josh Butler,Arizona St.,Big 12,P,Jr.,32.1,147.0,4.45,132.0,10.7,20.4,9.7,2.32
Cole Carlon,Arizona St.,Big 12,P,Jr.,47.9,211.0,4.14,142.0,13.52,25.0,11.4,2.24
Sean Fitzpatrick,Arizona St.,Big 12,P,Sr.,20.7,101.0,6.19,95.0,11.01,21.9,10.9,4.96
Colby Guy,Arizona St.,Big 12,P,Sr.,48.4,233.0,6.1,96.0,7.87,19.5,11.6,4.37
Wyatt Halvorson,Arizona St.,Big 12,P,Jr.,28.7,139.0,5.12,115.0,12.92,24.7,11.8,3.58
Kole Klecker,Arizona St.,Big 12,P,Jr.,48.0,209.0,5.08,116.0,11.68,21.5,9.9,3.89
Brady Louck,Arizona St.,Big 12,P,Jr.,15.6,74.0,5.34,110.0,9.37,21.0,11.7,3.33
Alex Overbay,Arizona St.,Big 12,P,Jr.,28.0,130.0,4.47,132.0,12.08,23.4,11.4,2.46
Taylor Penn,Arizona St.,Big 12,P,So.,31.0,132.0,4.41,133.0,10.7,19.8,9.1,2.47
Derek Schaefer,Arizona St.,Big 12,P,Jr.,32.1,150.0,4.49,131.0,10.7,21.1,10.4,2.3
Andrew Allen,Arkansas St.,Sun Belt,P,So.,14.1,64.0,5.09,116.0,9.51,20.8,11.3,3.11
Drew Erdmann,Arkansas St.,Sun Belt,P,Jr.,26.9,151.0,5.71,103.0,5.24,18.7,13.4,2.32
Brett Foss,Arkansas St.,Sun Belt,P,Sr.,16.0,80.0,4.06,145.0,11.21,21.4,10.2,1.44
Cooper Garrison,Arkansas St.,Sun Belt,P,Sr.,31.1,144.0,4.56,129.0,9.83,20.1,10.3,2.29
Jack Hibbard,Arkansas St.,Sun Belt,P,So.,56.1,240.0,5.27,112.0,10.87,19.6,8.7,4.14
Collin Maloney,Arkansas St.,Sun Belt,P,Jr.,38.1,183.0,4.65,126.0,7.5,19.4,11.9,1.55
Jack Nelson,Arkansas St.,Sun Belt,P,Sr.,43.2,198.0,4.39,134.0,13.58,24.1,10.5,2.56
Chase Richter,Arkansas St.,Sun Belt,P,Sr.,40.2,176.0,4.13,142.0,11.56,21.5,9.9,1.92
James Trimble,Arkansas St.,Sun Belt,P,So.,13.7,70.0,5.45,108.0,7.0,19.4,12.4,2.72
Kole Turner,Arkansas St.,Sun Belt,P,Sr.,47.2,222.0,4.89,120.0,6.82,17.2,10.4,2.31
Jelle van der Lelie,Arkansas St.,Sun Belt,P,Sr.,46.0,221.0,4.71,125.0,7.04,18.9,11.8,2.02
Tyler Weimer,Arkansas St.,Sun Belt,P,So.,27.1,124.0,4.73,124.0,10.44,20.3,9.9,2.84
Parker Coil,Arkansas,SEC,P,Sr.,20.4,92.0,4.48,131.0,13.99,22.2,8.2,3.1
James DeCremer,Arkansas,SEC,P,So.,28.2,128.0,5.17,114.0,10.79,20.9,10.1,3.41
Colin Fisher,Arkansas,SEC,P,Jr.,25.9,110.0,4.23,139.0,12.52,22.6,10.1,2.37
Gabe Gaeckle,Arkansas,SEC,P,Jr.,58.3,250.0,3.63,162.0,15.4,25.8,10.4,1.81
Cole Gibler,Arkansas,SEC,P,So.,29.1,128.0,4.08,144.0,15.74,26.1,10.3,2.5
Jackson Kircher,Arkansas,SEC,P,So.,12.2,61.0,5.65,104.0,10.87,21.2,10.3,3.91
Ethan McElvain,Arkansas,SEC,P,Jr.,26.2,129.0,5.1,115.0,10.92,23.9,13.0,2.95
Tate McGuire,Arkansas,SEC,P,Jr.,27.2,115.0,4.75,124.0,10.38,20.3,9.9,2.98
Carson Wiggins,Arkansas,SEC,P,So.,14.0,59.0,4.22,139.0,10.86,21.9,11.0,2.01
Josh Beezley,Little Rock,OVC,P,Sr.,30.7,150.0,5.18,114.0,4.83,17.0,12.2,2.12
Malcolm Brown,Little Rock,OVC,P,Sr.,23.8,114.0,5.51,107.0,10.58,18.9,8.4,3.89
Brody Bunting,Little Rock,OVC,P,Sr.,47.0,238.0,5.0,118.0,6.49,17.4,10.9,1.95
Zack Busick,Little Rock,OVC,P,Jr.,30.1,152.0,5.09,116.0,7.43,19.4,12.0,2.28
Jack Cline,Little Rock,OVC,P,Sr.,72.1,321.0,4.96,119.0,8.08,18.0,9.9,2.97
Preston Davis,Little Rock,OVC,P,Sr.,20.8,98.0,4.99,118.0,8.89,22.7,13.8,2.21
Gage Haley,Little Rock,OVC,P,Jr.,46.2,228.0,4.89,120.0,10.04,19.5,9.4,2.88
Hunter Royal,Little Rock,OVC,P,Sr.,33.2,167.0,4.56,129.0,9.4,24.4,15.0,1.78
Blake Van Cleve,Little Rock,OVC,P,Sr.,36.3,168.0,4.6,128.0,8.1,18.9,10.8,2.12
Andreas Alvarez,Auburn,SEC,P,So.,45.0,197.0,4.57,129.0,9.04,19.2,10.1,2.32
Garrett Brewer,Auburn,SEC,P,Jr.,23.5,109.0,4.59,128.0,11.15,23.1,12.0,2.4
Christian Chatterton,Auburn,SEC,P,So.,52.1,214.0,4.64,127.0,12.98,22.9,9.9,3.19
Griffin Graves,Auburn,SEC,P,Jr.,23.1,94.0,3.96,148.0,10.51,21.3,10.8,1.6
Ethan Harden,Auburn,SEC,P,Jr.,31.7,127.0,3.82,154.0,13.97,22.9,8.9,2.05
Ryan Hetzler,Auburn,SEC,P,Jr.,37.8,162.0,3.97,148.0,11.46,19.5,8.1,1.85
Jett Johnston,Auburn,SEC,P,Jr.,11.1,51.0,5.64,104.0,9.19,20.3,11.1,3.93
